duration,protocol_type,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,count,srv_count,serror_rate,rerror_rate,same_srv_rate,diff_srv_rate,failure
8,0,3038,1041,1,0,0,8,0,1,4,494,411,0.0193647171380579,0.045885008468052824,0.8196863310692993,0.04864079820317906,0
19,2,1604,1410,0,2,0,5,1,0,3,34,31,0.0991914442598791,0.09295851997345206,0.9277660334583274,0.058790499670786305,0
26,1,2809,926,0,1,1,8,1,1,3,37,38,0.04289067323841324,0.012683235126557125,0.9174293751351102,0.036742185455077285,0
281,1,35051,14,0,0,1,8,3,0,22,311,43,0.819252374020613,0.37348373958664083,0.18362093011982045,0.5176283314606843,1
35,0,2858,2064,1,2,1,0,1,0,1,305,489,0.0028308536844540047,0.05328571214743194,0.8740736915410467,0.03424008613878082,0
51,0,1427,2737,1,2,0,3,1,1,2,473,298,0.08216682496388189,0.05155083047511701,0.8628518128027167,0.0436886112565931,0
38,2,3697,1463,1,2,0,2,0,0,2,133,443,0.08491439406138564,0.07665484062839348,0.9015865995044055,0.07014171225840013,0
9,0,1336,1599,1,1,0,1,0,0,3,136,83,0.053456893406652745,0.08308412513470814,0.9202757251200065,0.04088815784679609,0
42,0,4196,1450,0,0,1,6,0,0,4,191,257,0.022617215474612175,0.007704452598083534,0.8058402823361687,0.09658276912082646,0
4,2,2670,2665,0,0,1,7,0,0,1,162,234,0.0068962095594435335,0.03945867624252902,0.9306915690588289,0.07347887963823461,0
5,1,2686,3671,0,1,1,9,0,1,1,86,340,0.03222300207803839,0.06407896007665069,0.976037278764688,0.002757228233987186,0
34,0,3107,2482,1,0,1,7,0,1,2,416,175,0.04320312209738343,0.0384464995268655,0.846162149058829,0.02767771965945568,0
16,0,1716,3438,0,1,0,5,1,1,0,509,181,0.01448097716419372,0.06871647440037854,0.892028606795345,0.0744235278044123,0
77,0,6051,194,1,9,4,23,3,1,30,331,8,0.6800150014489863,0.5796609358885589,0.1352106793509872,0.6282205928816664,1
17,2,2818,772,0,2,0,2,1,1,2,509,477,0.022617086082240712,0.02552220739441944,0.8359286723512804,0.026491826852635514,0
502,1,32208,21,0,0,4,27,9,0,23,367,1,0.6875918903779377,0.5004211336192542,0.12915656866856962,0.6406194811921426,1
197,2,11710,363,1,4,1,24,4,1,42,358,46,0.7481023075015504,0.571534642938698,0.3332068234616908,0.7438833261479953,1
24,2,1653,1832,0,1,0,1,0,1,3,343,294,0.0925926781616573,0.05719965077217662,0.9350154932469386,0.06445813117997437,0
53,2,2781,2333,1,2,1,8,0,1,3,80,255,0.010953126007294568,0.07923016666715632,0.9201036835946951,0.0035832163445641664,0
158,1,49545,255,0,6,4,20,3,0,14,397,45,0.6286825751740153,0.5791017863270074,0.31001608504581124,0.91563959254709,1
44,2,3599,733,1,0,0,1,1,0,2,220,9,0.06031479332493061,0.0816957078621609,0.9978020213007044,0.026308326412689,0
52,2,3529,1763,0,2,1,6,1,1,0,54,343,0.05460140404092502,0.03095743154041969,0.8948171430343099,0.03899865110597139,0
217,2,5543,233,1,8,3,26,4,1,46,263,7,0.5918648815906824,0.323331248820456,0.06266673638456007,0.973127412148729,1
46,0,574,1928,0,1,0,4,1,1,1,61,400,0.013235510207344281,0.08484001184433684,0.9428769442805353,0.06668803841780867,0
407,0,69760,274,1,5,1,5,6,1,41,410,32,0.6863790222001487,0.8682219963200848,0.3150015085626984,0.74228344793006,1
555,2,72297,95,1,1,2,27,7,1,44,488,25,0.9797572769322702,0.5326405558558669,0.39469989828317376,0.5308700422092132,1
342,1,13690,274,0,3,2,14,5,1,28,303,33,0.5720240329643711,0.30141499736674304,0.09073401074556729,0.6438819794779388,1
57,1,4042,3748,1,1,1,9,1,1,3,310,33,0.07315763789367484,0.0817460355056942,0.8729958637160726,0.05953154699502338,0
3,1,4353,2601,0,1,0,1,1,1,2,473,106,0.015422617434361498,0.010072849482906356,0.8870437620545585,0.04259339663241827,0
499,2,6063,91,0,7,3,16,9,1,9,275,43,0.5903891631703535,0.4763307633421807,0.28260999098925454,0.5733783039063807,1
24,0,3682,2457,0,2,0,9,1,1,4,329,316,0.019968914303967147,0.03243630502988839,0.8875373152702174,0.08579636879310745,0
20,1,2609,709,1,0,1,8,1,0,1,306,509,0.09836014904166547,0.07407050343885062,0.9504818879277227,0.06539111771619659,0
260,1,49203,118,0,5,4,16,5,0,35,438,28,0.9518405664961102,0.5064998217229557,0.19508942841845003,0.8421635637040013,1
24,2,1704,2088,1,0,0,9,1,0,1,12,130,0.044761464238686544,0.09756016489445889,0.8813591520819926,0.05392484165253694,0
170,0,6346,443,1,4,0,15,9,0,34,455,8,0.7948970702209481,0.5640870913217844,0.32159678113199347,0.6470065628991684,1
19,0,566,1281,1,2,0,7,1,0,4,416,103,0.0011309627572005487,0.0412442253413041,0.9752032157793792,0.08045953967355457,0
320,0,41505,417,0,4,3,9,7,1,25,438,3,0.9856047928081929,0.6893929334673929,0.10661147155496278,0.5014031135076977,1
48,1,1229,2134,1,0,1,7,0,1,1,436,392,0.07526076935359699,0.039885085974889545,0.8177123101765176,0.082316656372244,0
55,0,1522,300,1,1,0,2,1,1,4,266,503,0.029354981944083626,0.0072658749400767554,0.8962011065545443,0.08278379179911555,0
176,0,11586,39,0,4,3,16,4,0,11,289,34,0.7851327094378879,0.9400964525886182,0.3444226460537859,0.7042526022987494,1
1,2,2973,1403,0,0,1,6,1,0,4,429,319,0.0695501983225365,0.02556040489397329,0.8823050677743329,0.0049239503813132916,0
54,1,602,1034,1,2,1,3,1,0,4,196,43,0.06892005374743147,0.02302905428125365,0.9799511782708037,0.039025494078240776,0
19,0,3378,701,1,2,0,4,1,1,1,320,361,0.024415738685431565,0.09653475836613593,0.9680755710524185,0.011843179446439357,0
113,1,74838,64,0,1,0,26,7,1,46,484,20,0.6269494986792933,0.8640567933109735,0.12210177263912102,0.6922209703151425,1
325,0,68626,320,0,9,3,16,4,0,36,420,30,0.9121908916186037,0.6679743509640887,0.2973503045085114,0.9239582625342093,1
33,1,2775,2911,0,1,1,2,1,1,4,330,4,0.022157244984737326,0.06766240071212141,0.95180669740885,0.0853165984471973,0
15,1,4371,1833,0,1,1,7,1,0,0,376,340,0.0421647870455585,0.09793629550894888,0.8749846560411911,0.03791732506458165,0
55,0,2361,2791,0,2,0,7,1,1,2,508,298,0.06494073114086196,0.030121957185926765,0.857104619320634,0.06635266442516617,0
32,2,52119,388,0,7,3,21,7,1,7,235,2,0.7731633170491512,0.887544423589006,0.35246432829653407,0.6336339989808673,1
541,0,50957,362,1,8,4,6,6,1,36,492,31,0.5730862460448035,0.7541944819375352,0.08550789351347139,0.9871500732365446,1
24,1,1160,2139,1,2,0,9,0,1,3,503,237,0.045887157101893686,0.05376623238963685,0.9677314287984073,0.01779518666378278,0
10,1,4662,522,1,1,1,8,1,1,2,399,247,0.08760258360484163,0.010775092048228296,0.8672432489812616,0.024965615072794534,0
251,2,15134,299,0,5,4,21,7,1,13,385,24,0.6226768451088377,0.6985232107692039,0.030408314091631673,0.935169064670933,1
2,2,59727,464,0,9,4,7,8,1,48,349,26,0.8700940804980724,0.528838710629473,0.3425878416404054,0.6951609971732486,1
487,2,55202,154,0,6,2,7,3,0,12,344,21,0.8923973973327022,0.6442740069355963,0.24808442728614574,0.7374926946798264,1
34,1,1619,151,1,1,0,0,0,1,2,116,320,0.05051071209277691,0.08827717088462783,0.9526783232758582,0.007563666157079929,0
15,1,4421,1648,0,1,0,4,0,1,2,224,364,0.0021152004699864224,0.061697845946859925,0.9893320809159047,0.03607432475177496,0
20,2,4997,2684,1,1,0,5,0,0,2,330,396,0.008746329645331308,0.016557504475152262,0.9865772099862242,0.08663955325996173,0
6,2,4516,2828,0,1,0,3,0,0,2,427,242,0.09241434746542744,0.029173234005974547,0.9467836608132231,0.0448951135279468,0
363,2,43741,186,0,9,2,24,8,0,43,392,21,0.5287410172610969,0.6141683231422077,0.1713332344483216,0.6099515067824227,1
15,2,1367,1605,0,1,0,0,1,0,0,443,276,0.031497646062973415,0.08100112296496653,0.9906949913115604,0.004201363444981921,0
454,1,84370,152,1,5,3,8,3,0,24,371,17,0.6724039301300673,0.8915991259613765,0.3460991078201056,0.6327910872461313,1
18,0,4940,207,1,1,0,7,0,1,1,505,291,0.07900719294766435,0.0283815952836197,0.909001136794281,0.08395827142767545,0
2,0,2713,760,0,1,1,1,0,0,4,494,361,0.05840707731398851,0.04965061488639702,0.8046841677452261,0.03718994758719565,0
47,0,1199,519,0,2,0,1,1,0,2,219,441,0.007439782731311973,0.017941394862221485,0.9493426348242591,0.029120405562252163,0
0,2,2684,3165,1,2,0,8,0,0,4,296,469,0.08073907050301507,0.07215197359140552,0.8488618948143618,0.09319035835168367,0
22,0,2714,3800,1,1,0,5,1,1,2,330,360,0.018512952703716112,0.0054824790967799575,0.9304730771592484,0.05413851011981128,0
39,0,4169,2940,0,0,1,5,0,1,4,276,430,0.05280204549710063,0.0796423698444393,0.9148014130081198,0.05761274285395312,0
21,2,4298,596,1,1,0,6,1,1,1,148,3,0.06168279813515756,0.06266645490969285,0.8370933884430074,0.06996358328053091,0
250,2,65157,25,1,1,4,28,3,1,19,250,29,0.7580742655417056,0.34410061265735137,0.10221339726495625,0.885153105191913,1
174,0,87630,35,1,2,2,12,5,0,36,345,45,0.6692053499918529,0.7674422241935019,0.17761236527533125,0.846373221604547,1
52,0,3891,598,0,2,1,8,1,1,3,27,441,0.017483853395731032,0.09942137586339972,0.8504247094227054,0.09040925515183841,0
541,1,80929,109,1,1,1,8,7,1,7,296,12,0.8715900442618644,0.7506786825848666,0.025251147601801138,0.7127768262630942,1
54,0,1313,2080,1,1,0,4,0,1,4,4,160,0.0515366677609178,0.02712719393613655,0.912386942640466,0.04119879322274719,0
59,2,2657,2019,1,0,0,0,1,0,4,393,174,0.06800129433604662,0.0800102897236033,0.8159403246295766,0.040524716086659834,0
10,0,1734,2592,1,0,0,6,1,1,4,304,253,0.0008495138168584161,0.05311748510743685,0.9453383632596087,0.0007101429114474977,0
23,2,2641,1560,0,0,0,1,0,1,1,432,452,0.09923784854930484,0.0012726549450624682,0.9847292446831358,0.08108178381495901,0
50,0,3565,3746,0,2,1,3,0,0,3,270,258,0.03948135675183054,0.06419210743337807,0.9745334413365183,0.04697582656399978,0
426,1,30249,358,0,7,3,18,3,0,9,300,29,0.9318041627332763,0.40476191994585076,0.2245241606192571,0.9598491553099898,1
38,0,2237,3670,1,0,0,7,0,0,1,19,368,0.02722990619846695,0.04043258897657175,0.9546893558210893,0.060377520313696115,0
13,2,1968,248,0,0,1,9,0,0,1,481,202,0.043502179072678906,0.026574285314375157,0.9070397924926894,0.08213476998127743,0
49,0,3565,268,1,2,1,7,0,1,0,155,288,0.04771059769711555,0.05544926061962594,0.8497727938794315,0.07248350161301866,0
136,0,85040,322,0,5,1,24,4,0,36,458,19,0.6689895653288754,0.5003279144648665,0.27859119000526283,0.9815416066996043,1
28,2,1108,526,0,1,0,3,1,1,2,292,474,0.08112622021379941,0.06669895195904998,0.9839637376755683,0.09272511736436702,0
4,0,53017,391,1,7,2,11,7,0,43,294,24,0.6056819780426284,0.8538799389318319,0.3918488265881387,0.9856190821413211,1
9,1,429,1047,0,1,0,9,1,1,2,410,410,0.013125378743236894,0.06284088653923976,0.8599498182064643,0.01555644974327828,0
36,1,4023,1832,0,2,1,6,0,0,0,81,388,0.08343068010869455,0.010822744521149752,0.8317751504441014,0.023382432413633882,0
436,1,90304,439,1,9,2,17,6,0,43,213,14,0.6348365980064656,0.8977367499274382,0.24091042451610548,0.6668020707161514,1
30,0,2988,662,1,1,0,3,0,0,0,248,400,0.04929999780017084,0.026961003282188558,0.8028797361148762,0.05581331310115202,0
364,1,46989,98,0,0,1,8,7,1,14,237,14,0.6120569187456282,0.7350271597014437,0.3528917459165123,0.6619617110980118,1
24,1,4195,1435,0,2,0,4,0,0,1,314,279,0.08241083412069418,0.047517591376665204,0.8578365483121582,0.03803003925486614,0
285,0,98348,168,1,1,2,22,8,1,30,231,14,0.7578523003852,0.507872368952274,0.34005141287658225,0.8667013256181206,1
16,1,4407,303,1,1,0,6,0,1,4,456,153,0.004745118934635962,0.0638483291091269,0.819952493924536,0.005427728825743783,0
31,2,2641,665,1,1,1,9,1,0,2,472,417,0.06732804027885735,0.07753124251834567,0.9341577178487016,0.09687588731207421,0
29,0,3100,2004,0,2,0,0,0,0,1,415,192,0.021358195179302653,0.0729984530729611,0.8248052885488432,0.08930632189495302,0
36,1,2207,623,1,2,1,6,0,1,4,181,461,0.06411038378215836,0.015541964209059579,0.8492394057281596,0.024489080376863304,0
590,0,76437,369,1,9,0,11,5,0,10,334,5,0.6261482172297574,0.6658629070587969,0.3311612922808172,0.9501986927250172,1
10,1,1093,2368,1,1,1,7,0,1,3,42,389,0.020795766658104377,0.052344810848724534,0.9174830114365429,0.059637204691603676,0
17,2,556,1410,0,2,0,5,1,0,2,84,347,0.08103389307173292,0.0028779315891650174,0.8166716067343022,0.003840640187431621,0
518,0,52706,301,0,4,2,9,9,0,33,325,12,0.8219179286718489,0.5396750527759159,0.009485681129950675,0.6971200049974124,1
355,0,99894,90,1,3,4,22,2,0,15,294,4,0.9854991583485588,0.6154049292144754,0.29899196583556725,0.7917928357199607,1
385,2,77359,103,0,8,4,11,2,1,48,444,9,0.5078806393771371,0.8407056973542544,0.27792370366542085,0.7024860634048199,1
179,2,74522,433,0,6,0,14,5,1,26,332,17,0.6872193952594912,0.3685915410109941,0.3129137669902039,0.5764292987137225,1
459,1,29351,38,1,9,3,25,2,0,41,453,47,0.867869474747405,0.5409697917028973,0.16542219237535907,0.9188133592835563,1
5,0,4902,1727,0,0,1,9,0,1,0,368,364,0.028153108219350888,2.8752278650090447e-05,0.8333880637736796,0.08519722187513375,0
325,0,24869,103,1,7,1,21,5,1,20,279,34,0.8508965872535639,0.8670381758450021,0.21082849796727712,0.5103309476259037,1
16,0,1435,589,0,2,0,7,1,1,1,155,154,0.07352261732653141,0.03692209364831285,0.9672016429705258,0.07382576337633694,0
517,2,44365,423,0,5,3,13,2,0,44,425,22,0.8899658148557625,0.30230720801946803,0.09622218496157316,0.9583553540076708,1
18,0,3243,3609,1,2,1,7,1,1,0,417,351,0.056877220570715786,0.04109551913806099,0.8920949342383049,0.03941181080161291,0
164,1,87036,427,1,5,3,10,4,1,47,417,33,0.826254094701796,0.7927435087975662,0.3390039105278639,0.7131352618131405,1
1,2,519,3936,1,2,0,0,0,0,2,109,488,0.009733906002416859,0.08859656039877217,0.9791214105349277,0.007019044822247212,0
41,2,4485,933,0,2,0,6,0,1,1,57,56,0.0773781739842174,0.05499223198966731,0.8566647442326735,0.013117588802257218,0
3,1,1476,3863,0,1,1,8,1,0,0,281,270,0.06191875473523994,0.0032504980330333557,0.9676343697937247,0.042483094406202654,0
17,1,702,1103,0,2,1,7,1,0,2,38,503,0.03446953200526716,0.05363302509574752,0.8222917388603217,0.011420109028343407,0
265,1,62680,311,0,0,1,25,2,1,39,351,7,0.8348447293924091,0.49825683918158714,0.14372186202922008,0.8151251975849817,1
435,0,39046,90,1,0,2,15,5,1,10,348,30,0.6191849516196994,0.7613084634283465,0.37764950591160173,0.636751600603261,1
198,0,51682,138,1,6,1,8,4,1,44,261,27,0.9470523033523118,0.896626378281506,0.2615784100422324,0.5871875129098358,1
43,2,1594,3849,0,2,1,0,0,1,2,367,390,0.009772791900653832,0.002786378340893514,0.9720300082308095,0.019422471132170174,0
43,1,4785,3841,1,1,1,3,1,1,1,300,429,0.04501603793688476,0.09390932428839643,0.8764281749842602,0.008019816519507473,0
10,2,4350,1916,1,1,1,1,0,0,4,182,315,0.028442794578475362,0.02350695279061432,0.9852955002595113,0.0945042525941659,0
6,2,566,955,1,1,1,9,1,0,2,9,175,0.08339625162146508,0.00824352431740769,0.9036581455835803,0.005096229887776538,0
20,0,2039,54,1,2,0,5,1,0,3,122,256,0.012835281714028736,0.013240526420860821,0.8274285001878301,0.06299920745629377,0
19,2,4463,3638,1,1,0,4,0,0,4,5,251,0.019035537820796058,0.02733343633247939,0.8961752150704909,0.0358972995611353,0
34,1,4409,131,0,1,0,9,1,1,4,492,105,0.08663517835245635,0.0990792308812899,0.8256304999612398,0.001836311261270085,0
154,0,59443,239,1,4,4,25,2,1,41,261,41,0.5850770515227653,0.9071735610150768,0.07653620208083174,0.5192995117981047,1
4,2,1113,2559,1,1,1,6,1,1,4,77,31,0.08446475588893304,0.0799373472150736,0.8903017751057068,0.048281726433798716,0
458,1,55156,252,1,4,4,5,2,1,47,358,27,0.5949440876242671,0.4165501504209112,0.002091002386541696,0.8042530982812103,1
439,1,30759,139,0,7,4,9,9,1,5,496,5,0.5818615989210043,0.3358861313112088,0.0571899922952118,0.8467833205767255,1
11,1,643,3039,1,1,0,6,1,1,2,488,315,0.03541031432401148,0.04578427329671001,0.9889458306676004,0.07999418267825459,0
31,2,3599,2305,0,1,0,4,1,1,4,485,431,0.012590445820668861,0.01930711884838402,0.9657742487655118,0.05727820791649362,0
9,0,1150,576,0,0,0,1,0,1,1,232,166,0.006161266466522231,0.09409128484192486,0.9860709676082364,0.06369689330234217,0
53,0,598,1002,0,2,0,7,1,0,3,235,236,0.026207801762563265,0.08491425112657675,0.8698607451743943,0.029542292572012255,0
43,0,3272,2829,1,2,1,0,1,1,2,344,209,0.01618570140914314,0.01698466119953985,0.9512909202565012,0.08156350283449296,0
9,1,1810,795,1,2,0,2,0,0,3,9,75,0.015927348125447296,0.045223723500989854,0.8817791419404168,0.007426547659333105,0
38,1,760,1901,0,0,1,7,0,1,2,327,189,0.005719079355050116,0.08224230055489856,0.8322654359916035,0.09120886956177368,0
280,2,91179,329,1,0,0,15,9,0,10,380,40,0.8983274258723839,0.644844131676477,0.3834328131661145,0.8447102000610105,1
157,1,60166,443,1,5,4,17,2,1,14,421,49,0.5249175515382907,0.4348290688434436,0.02683674492765764,0.9014565857991232,1
39,0,1592,3960,1,0,0,7,0,1,0,292,271,0.07780667427488425,0.04119172507940702,0.9168606482826402,0.024676162386957357,0
55,0,431,347,0,1,0,4,0,1,1,6,73,0.03556909549051201,0.07855133179992618,0.8771904696714732,0.039453775312900057,0
5,1,2013,1018,0,1,1,0,0,0,3,391,477,0.014507577199528122,0.08766042564917256,0.9863854312422249,0.012102633991142609,0
2,1,2585,2480,0,0,0,3,1,1,3,161,2,0.040540100818352354,0.010847559101161376,0.8883900849397769,0.0615621580883817,0
8,1,4123,1199,1,0,0,9,1,0,0,147,391,0.09110069075631598,0.024149829872631624,0.9585338179988251,0.007670017832766218,0
232,0,70255,477,1,8,1,21,4,1,34,501,21,0.5410862004755971,0.5660298148578837,0.0007516008032054877,0.6609539748618904,1
5,2,513,2398,1,1,1,9,1,1,3,69,28,0.048238643896919856,0.08357310701469316,0.9865570570736784,0.06456719566101467,0
52,2,1473,3522,1,2,1,5,0,1,3,355,55,0.059682756796584684,0.08221474225880943,0.9058541487932751,0.07560761254479127,0
31,2,3101,1344,1,2,0,5,0,1,1,342,358,0.09885171982708091,0.0005195526973684861,0.950751996809654,0.01967840777352029,0
391,0,61175,238,0,3,2,17,4,0,18,358,11,0.9793960664091366,0.680893673004671,0.26832778537460045,0.5351723526090277,1
45,0,554,3844,0,0,1,7,0,1,3,168,419,0.05108351676332793,0.026637636982840288,0.952739029236585,0.07167334605499458,0
52,0,81882,206,0,9,3,6,8,0,12,490,11,0.7647879160867398,0.4124095461955101,0.01727710650315446,0.9334244325354599,1
47,2,460,3311,1,0,1,1,0,0,1,291,194,0.028361303096051484,0.03389028107172803,0.868148254216025,0.04702287235607653,0
452,2,48817,174,0,7,1,23,4,0,28,382,37,0.6813350123773341,0.9663838308288542,0.17888336379470707,0.9619735828647229,1
47,0,1922,1748,1,1,0,9,1,1,4,258,416,0.052620796449901634,0.06758116771738572,0.9659389699299303,0.08152100561404145,0
31,2,2392,2499,1,1,0,3,0,1,1,363,181,0.0469767542114007,0.09251575241756144,0.8182870713265243,0.06374621170143753,0
53,0,2436,1289,0,0,0,5,0,1,0,336,138,0.011629484413570946,0.015580955929603136,0.9721711621800256,0.012489985534479553,0
52,0,1444,488,0,1,0,2,0,1,3,161,385,0.024103445572369167,0.03141512036080664,0.8014629698593819,0.02583273492341608,0
29,2,3235,1925,0,0,0,9,1,0,2,441,340,0.05855582652404854,0.02854191612351441,0.9738985646715588,0.001087095844232433,0
1,2,330,214,0,0,1,7,1,0,0,460,45,0.08796592386359842,0.06842801643937338,0.881599022610405,0.04875356474264081,0
588,2,62915,180,0,7,0,9,2,0,8,495,10,0.5472833040101283,0.5819068179411793,0.3276485505121444,0.9376536615176625,1
51,2,1678,993,1,1,1,4,1,0,0,87,420,0.07445946545633017,0.06985932281165808,0.8539332763511864,0.0756915956145305,0
52,0,1478,466,1,0,0,1,1,1,1,167,454,0.052836294045646354,0.05155847015392278,0.9866442410567589,0.024260512333890427,0
518,0,14427,225,0,4,3,15,3,1,29,395,18,0.9665364706494981,0.3444090667915325,0.19261594524332232,0.754607473204089,1
552,0,25648,122,0,3,1,9,5,0,36,337,10,0.523402999611171,0.5565538391913646,0.08190803421708864,0.8415631531665524,1
53,0,41026,415,0,6,0,9,8,0,37,230,42,0.7908027889813339,0.6651688610430933,0.3973708907031017,0.7815999009918551,1
12,2,1796,2550,0,2,1,9,0,1,1,14,419,0.0418212252308099,0.04942063842819383,0.9834154102154494,0.03320232300865346,0
13,2,3853,234,0,0,1,2,1,0,3,74,469,0.012695129128211403,0.031461076300019035,0.8466927048729822,0.07163959270953937,0
34,1,4999,3213,1,2,0,0,0,0,4,470,478,0.08423137709989381,0.06591964849983961,0.9542400115620415,0.04366189496722648,0
46,0,2679,3886,1,0,1,1,0,1,0,317,328,0.08449975836631245,0.049386035057411584,0.956528290566693,0.029876881586885465,0
183,2,13272,358,0,3,4,15,6,0,25,450,27,0.5240601818343155,0.795808181190578,0.23677743943209528,0.8896990059010779,1
27,0,1310,3445,1,1,0,6,1,1,4,196,31,0.08109864548212067,0.049410271612954415,0.8342414058313693,0.018584511955630278,0
58,1,1804,669,0,2,0,7,1,1,2,45,333,0.03557085933877219,0.022765275933238308,0.8660623167186712,0.09360779193464595,0
5,1,282,1485,1,1,1,2,0,0,0,246,475,0.07541378188997427,0.06684162787269551,0.8636546038035394,0.06652458086548234,0
22,1,3760,3508,0,0,1,4,0,1,2,6,402,0.06297913080226607,0.018543007196032368,0.9189253011612156,0.024565738391260097,0
13,0,3231,3596,0,0,1,1,0,1,2,168,28,0.01607892032374483,0.042348231488125714,0.8276783986155972,0.045760952418316625,0
8,2,4585,3079,1,2,1,4,1,0,1,504,477,0.07255310683954473,0.07049157272764676,0.9845889971339717,0.011588407804309676,0
349,0,37928,48,1,6,1,6,9,1,26,480,33,0.5440241744335331,0.3617565667332066,0.3389048128352852,0.9509883063090265,1
12,0,2267,2799,0,0,1,0,0,0,2,256,420,0.05620636137917387,0.065338427338532,0.9871574306937212,0.04755917455367742,0
5,2,391,1599,0,2,0,2,1,0,3,257,178,0.09011879677118485,0.05815602400266328,0.9017451868215429,0.03356022480360791,0
14,1,4792,2895,1,0,1,8,0,0,4,65,18,0.09325871756708981,0.04949045823477776,0.9933947870343122,0.0568734861735542,0
60,2,11096,204,0,7,1,20,3,0,48,421,48,0.6670554693853374,0.40151807051383587,0.05597520501030182,0.9655050872089872,1
24,1,138,201,1,0,1,1,0,1,3,297,438,0.020207474722462572,0.07978893466487043,0.9496359203188197,0.012051576085729543,0
129,0,23372,165,0,2,0,8,2,1,24,277,10,0.8739740777607534,0.39891845792262937,0.20857039805507782,0.8242632347407701,1
491,2,33882,357,0,1,3,27,4,0,40,286,20,0.6580350395765877,0.9983899556260938,0.14327501429280462,0.7411965068616714,1
2,0,1182,1840,1,0,0,4,0,1,4,51,344,0.09248408798444949,0.047833540398533075,0.9416587775457481,0.04273624852491788,0
1,0,3850,1358,0,0,1,5,1,0,3,404,6,0.01752880296263355,0.03136607073675174,0.9126528962063089,0.05508310529464725,0
24,0,3229,3855,0,0,1,3,1,0,4,271,253,0.052239267726330196,0.03130552534294675,0.9381725535633941,0.011115054397689096,0
414,1,9409,57,1,9,0,23,3,1,29,262,29,0.84937450344857,0.4688698906842541,0.16782296949709782,0.6817001165287316,1
428,1,20685,382,1,7,0,8,5,0,36,335,5,0.6165223432207434,0.8497423775292325,0.25420868458948503,0.7959151044738502,1
28,1,2737,1440,0,1,0,4,1,0,3,35,177,0.016539081810874545,0.007108272902460511,0.8698979274025314,0.07912681199189128,0
51,2,3640,338,1,1,1,4,0,1,4,32,155,0.076459477114746,0.06522443684153952,0.9331010882122033,0.06477416297800573,0
44,2,4667,734,1,1,0,9,1,0,0,21,385,0.040921520036027316,0.030353532043701503,0.8005494252275123,0.06829758681307833,0
53,2,4629,525,0,1,1,1,0,0,0,10,318,0.025798978345664282,0.011088705690382717,0.9306076765839184,0.05537123422882924,0
47,1,2101,2892,1,2,1,6,1,1,1,20,180,0.04113263562170381,0.015735564730011642,0.9756073323612242,0.03912790898693519,0
50,2,104,344,1,2,0,1,0,0,4,486,125,0.03775105818633278,0.08385978371801071,0.9401702004589001,0.06923689464473934,0
54,2,2729,304,0,0,0,1,0,0,4,172,344,0.04124843968311625,0.07771563336528846,0.8652662739339563,0.011092164121880877,0
44,1,1075,1428,1,2,1,6,1,1,1,268,101,0.03458852570408168,0.04660874200756174,0.8895797075376871,0.014800873284012805,0
50,1,4622,1967,1,1,0,8,1,0,1,25,421,0.037271215599222966,0.0744678529301382,0.885208916662968,0.027805723270886453,0
517,0,22566,425,1,8,0,5,6,1,15,352,25,0.6836572066078821,0.6701041930090974,0.26021366227913484,0.7171012432402495,1
249,0,98963,145,1,4,3,6,8,1,5,341,38,0.8603643693553755,0.5929803771181017,0.2110969272425602,0.744100168821423,1
37,2,4348,1419,0,2,0,8,1,0,0,411,184,0.09870454147437352,0.08001937568048491,0.9666434191253659,0.06888785564165338,0
189,2,31391,381,0,3,1,6,9,1,44,312,16,0.6682468928125659,0.5697829573723332,0.11803192467617346,0.92692968309107,1
208,1,59519,106,1,7,4,14,5,0,27,476,6,0.5634395578706834,0.42496319712049857,0.3412317541802951,0.6837790132681354,1
505,0,36215,459,1,1,2,27,6,1,45,256,36,0.9817265936964534,0.8759890624233535,0.08468948217746704,0.6105799522578511,1
13,0,803,1892,1,0,1,2,0,1,4,73,208,0.02560234971697254,0.08628393743840533,0.9438004776073856,0.030576208459033517,0
592,2,32544,386,0,2,2,22,6,1,43,254,13,0.6935669524729589,0.3914511386000576,0.10323200697763468,0.6595231651654698,1
14,2,3244,3403,1,1,1,9,0,0,2,157,444,0.06386701341168087,0.0030925921693535697,0.9057296812538281,0.0948412165714135,0
228,1,36167,312,0,0,3,22,7,1,35,458,39,0.5940932402356591,0.6665143322622124,0.1585150178761112,0.6610755288018529,1
274,0,27419,337,1,9,4,7,9,0,16,375,44,0.5581579230352878,0.3499779229123783,0.22979615114563973,0.8427110616084896,1
315,2,38510,481,1,6,2,25,7,0,20,323,28,0.8093965909759352,0.6719074089570298,0.2773021682990026,0.7901631905933002,1
26,2,1789,3627,1,0,1,4,0,1,2,266,307,0.04632307618239097,0.020685669452838885,0.8421070855911098,0.008309936158027898,0
104,0,88525,335,0,7,1,9,4,0,9,422,38,0.6177927651790351,0.45736426066770075,0.3166756103428272,0.9901303386715463,1
27,0,1793,3209,1,1,0,6,1,1,2,277,470,0.03940876677803459,0.01945356838404715,0.8092826463923692,0.023697714578537556,0
181,0,90753,46,1,5,0,18,4,1,35,218,18,0.8315146606999346,0.3771388068145076,0.14249894823893478,0.8263120683399205,1
16,2,4986,3278,0,1,1,8,1,0,2,308,262,0.017363896408860914,0.046991647652324366,0.9300884322653449,0.004536932372943825,0
